username,num_posts,date_posted,date_experienced,rating,review_title,review_text
,,,,,,
Lucia.xiii,54,Jul-19,Oct-18,50,Come here pleaseee,"Honestly I am not that interested in museum but this one was just a different level, just by the appearance was already something."
,,,,,,
russellw907,17,Jul-19,Jul-19,40,Worth a visit,Good range of material on a historical timeline from founding of a settlement to modern times.  Plenty to see from a range of perspectives.
,,,,,,
ahindle2010,105,Jul-19,Jul-19,50,Very interesting,Based in a stunning Colonial Building built by the British. Numerous levels with different exhibits and zones. We visited the History of Singapore zone which we found to be very interesting and informative. You would need several hours to view all of it.
,,,,,,
ShaunH290,"1,101",Jul-19,Jun-19,40,The Building is a Gem!,"We approached the museum from the rear - from Fort Canning Park - and the modern annex is huge and airy. The first display was a  sinuous curve of very detailed text about the trades unions and their part in independence - I tried, but it was far too much to read. We walked over the Glass Passage connecting the two parts of the museum.<br/><br/>The free exhibits included large rooms on the history of Singapore, including one devoted to the Japanese occupation. It is interesting reading some of the comments here by Japanese tourists. They generally do not know much about it at all. NMS has a mandate to explain the recent history of the country and it does that well.<br/><br/>Some of the exhibits on other aspects are underwhelming. We did not, on that basis, pay for tickets to the other parts of the museum. However, the original Victorian building is a gem! We were only in Singapore for a few days, but it was worth seeing the dome from the inside first and then seeing the façade from the road last. Truly a treasure worth maintaining but it struggles to compete on the world stage of national museums."
,,,,,,
aussiechristopher,34,Jul-19,Jul-19,50,Always Excellent,"This was our hird visit over the years and the Museum just keeps getting better - this time we took two of our granddaughters on their first overseas trip - they were blown away by the exhibits and, in particular, the Story of the Forest and Surviving Syonan exhibitions as well as the amazing tecnological display in the Glass Rotunda."
,,,,,,
Kurt L,21,Jul-19,Jun-19,50,"Free guided tour, very interesting.",Insightful display if Singapore history and past. All in conditioned comfort. Can spend a full day inside. May return.
,,,,,,
DrTY2018,12,Jul-19,Jun-19,20,not my favorite place,"I always enjoy visiting museums but this one was not what I was looking for. Well, thinking of the history of Singapore, probably this museum has interesting items. But most of them were pretty modern collections. You may be able to find similar items in your garage. This place may be interesting for people who want to learn about Singapore, but not exciting for people who want to enjoy art or old things."
,,,,,,
Frances R,15,Jul-19,May-19,50,Know more about Singapore's roots,"If it's your first time in Singapore, I would recommend for you to stop by the National Museum first. By joining the guided tour, you would learn so much about Singapore's roots. We purchased our tickets via Klook. Check the museum's website to know the visiting hours."
,,,,,,
Melanie N,17,Jul-19,Jun-19,40,Free guided tour was excellent!,We did a free guided tour of the museum with a volunteer guide. Our guide was very knowledgeable and answered all our questions. She took us on a tour of Singapore's history and culture and it was really interesting to see Singapore's development. We did this tour on our first day in Singapore and it opened our eyes for the rest of the trip!
,,,,,,
Amber,4,Jul-19,Jul-19,50,perfect choice for the day,"take the docent tour at 11am and 2pm.  in an hour, we can get to know more about the SG history.  And it is a perfect choice to avoid the rain or sun in the middle of day"
,,,,,,
udihc,235,Jul-19,Jul-19,30,Interesting,"The national museum is very close the Battlebox and I would recommend to combine the two together. The part that I found interesting is the historical one. One get a good understanding of Singapore's history, economical background and culture. The rest of the museum was not anything special."
,,,,,,
haknyc,163,Jun-19,Jun-19,50,Amazing Collection and Terrific Rotating exhibi!,"The NAtional Museum of Singapore is outstanding.  Located in part of the old Parliment building, this museum has been retrofitted and expanded into a breathtaking space filled with exceptional Asian art.  We thoroughly enjoyed the gorgeous modern art collection as well as the ""Awakenings"" exhibit.  You can also visit the old Parliment to learn more about the vibrant history of Singapore."
,,,,,,
Merlot987,43,Jun-19,Jun-19,50,Great museum !,"This museum will bring some great historic context to your visit in Singapore. Some exhibits may be skipped, but do not miss the British colonial period as well as the Japanese occupation during WWII !<br/>Note that the layout of the place is not clear, we had to ask our way a couple of time during our visit."
,,,,,,
Andrew B,10,Jun-19,Jun-19,50,Amazing. You'll stay at least 3 hours easy.,"You'll spend 3-5 hours here if you take in the exhibits in the museum, especially the video presentations littered throughout the museum that range from documentaries to personal interviews that helps unravel the mystery and emphasizes the allure of Singapore from centuries old up to the present.<br/><br/>A must-go for tourists before leaving Singapore."
,,,,,,
PngHop,105,Jun-19,Jun-19,40,Worth to visit,"We stayed at YMCA@One Orchard which is right next to the museum. With our Singpaore tourist pass, we had SG$2 discount. There were many exhibits and interesting history on Singapore."
,,,,,,
Cheetham N,65,Jun-19,Jun-19,50,What an amazing Tour!!!,Visiting the National gallery was fantastic! There was a free guided English tour that my partner and I joined. The hosts name was Chai - this man was passionate about the history of his country and was proud to share his love. Chai made all tour members comfortable and tried to link each visitors home country to the impact it has had on Singapore! <br/>I can’t recommend this attraction enough!
,,,,,,
Django987,216,Jun-19,Jun-19,50,Very interesting and great place to visit,We went here for the afternoon and was amazed at the amount of information we read.  The museum had a couple of interactive videos happening when we were there which were interesting but it was the Singapore info that was of more interest to us.<br/><br/>We ate in the cafe inside the museum and was was impressed with the choice available. <br/><br/>Highly recommended.
,,,,,,
Flavia C,70,Jun-19,Jun-19,50,Totally recommended ,"In our second day in Singapore, it rained and rained and rained, so we decided to make it a museum day.<br/>In this museum we learned so much about Singapore history. There are different installations, all of them so very well made, interactive, and the use of technology is incredibly.<br/>Totally worth it to learn a bit of the country."
,,,,,,
Gary S,102,Jun-19,Jun-19,40,Interesting,Lovely Colonial building with a great art display inside. <br/>Will take a fair time to go around the whole building. Fantastic water garden on top of building with a bar and great view
,,,,,,
Tanya R,5,Jun-19,Jun-19,50,Museum,"Wonderful place to visit, very interesting way to learn about the history of Singapore in air conditioned comfort."
,,,,,,
westerntrailrider,147,Jun-19,Apr-19,40,Historic Context for Your Visit to Singapore,"Do not let the traditional look of the museum's exterior fool you, the exhibits and the presentation media within make it as contemporary and impressive as the city state that surrounds it. A literal walk through the history of Singapore with a great layout of galleries, interesting artifacts and many multi-media presentations."
,,,,,,
Frank M,"2,214",Jun-19,Jun-19,50,Outstaning,"Ok this place is great. A must do Adults $15.00 and Seniors $10.00.<br/>We had a guide at no cost she was great.<br/>Can get a bit crowded,but well worth it. Heaps of exhibits very informative.<br/>Give it a go."
,,,,,,
EJBSHJ,111,Jun-19,Jun-19,50,Wonderfully designed building and historical features.,"The building itself is a beautiful amalgam of old and new - beautifully done.  We arrived just in time for a free guided tour, and we couldn't have been more pleased with the quality of the displays and the knowledge of the guide. Do go to this museum!"
,,,,,,
KBenno,24,Jun-19,Jun-19,50,Excellent Museum and Cafe,"Well worth a visit to help put Singapore into context and understand where it has come from. We attended just as a tour was commencing which we were recommended to join (for free) so we did. The tour was led by a volunteer who was extremely well informed and good. The museum is beautifully laid out and presented - some really interesting exhibits and just enough information. The exhibitions are all good - on the first floor the exhibition dealing with the history of Singapore is probably the main one and definitely worth visiting, taking you from the 12c ? through the main different cultures that make up Singapore, through the 2WW with some very interesting artefacts if not gruesome reminders and then on to independence and the subsequent growth of Singapore into where it is today. Would also recommend the cafe in the museum - good value and very good quality food if a little laid back in service it's worth the wait."
,,,,,,
manupete,76,Jun-19,Apr-19,50,Excellent presentation of the history of Singapore,"The layout takes you through a well presented history, with little rooms and spaces laid out to show the different periods and the different social and racial mix and their customs, lifestyles and working conditions - e.g. opium dens and the growth of the city and the WW11 period."
,,,,,,
Wonder,272,Jun-19,Jun-19,40,Excellent interactive Musuem,"Though this might not  be the first time we have gone to the musuem, my kids still love it coz they always have new themes and exhibits. The current theme is very suitable for kids (just curious). <br/><br/>My girls aged 8 and 10 loved all the 4 themes. They had fun with the gigantic puzzles, weighing the anchor, fixing back the vases and of course the bouncy castle and interactive in the Stories of Forest. I forgot to mentioned  they loved drawing and colouring their toy and get to play some of the traditional games. <br/><br/>I have also bought the interactive guidebook which they enjoyed working on it and reading it whenever they saw the artefact in the permanent gallery. We have not finished with the entire book in the musuem and do intent to visit the musuem once again to finish up the remaining activies.<br/><br/>Overall, recommended for all to go."
,,,,,,
SpikeIII,315,Jun-19,Jun-19,40,Interesting exhibit on history of Singapore,"Wonderful, updated building. Great display on the history of Singapore. Great way to learn about local history for a first time visitor. There was also an interesting exhibit on packaging. Near the university."
,,,,,,
Jenny P,69,Jun-19,Jun-19,50,A Great Learning Place,We spent 4 hours here. It was a great place to learn about the history of Singapore. Sir Thomas Raffles established Singapore as a trading hub for the eastern world . The occupation of the Japanese just a couple of great information.
,,,,,,
Michael G,"1,357",Jun-19,Apr-19,50,So much to see,"I arrived just as a guided highlights tour was starting and I joined that. For the next 75 mins, a pleasant Aussie docent led us around the main gallery and gave us a whirlwind history of Singapore of pre-Raffles, through the inter-Raffles colonial years and onward to the World War 2 bit of which I was now well acquainted. <br/><br/>After the war was also covered nicely if briefly showing the 2 year dalliance with, and subsequent divorce of, Malaysian unification, gaining its own national identity and the whole HDB slash green area initiatives by first Prime Minister Lee Kuan Yew that has made Singapore the green concrete jungle (in both senses of that word) that it is today. It was kind of a neat way of tying up my whole experience of Singapore.<br/><br/>After the tour, I wandered around by myself to catch up on some of the reading and watching, but would highly recommend the tour - maybe try to get  a quieter tour, ours was so large we couldn't get into some of the rooms."
,,,,,,
Veteran Traveller,162,Jun-19,May-19,40,Great Introduction to Singapore's History,"If you want a good overview of Singapore's history, this is the place to visit.  Very informative displays, highly effective use of media and diverse materials all help the visitor to gain a good understanding of this island's past."
,,,,,,
scottofhawaii,"4,509",May-19,May-19,50,What you'd expect...,"...from a National Museum.  Actually it kind of started out on a bit of a (I'm really struggling for a word here) unexpected note.  After purchasing my ticket, I was directed to an escalator that took me to the the top of the building's rotonda where you wind your way back down viewing a digital display of a forest (which I guess is Singapore back in the day).  It was certainly colorful, visually pleasing, and the kids running back and forth seemed to love it.  I guess for me, when I go to a museum (especially a national one), I'm expecting to see realia as opposed to basically digital animation.  Then again, it's a nice wow factor for the kids. That didn't last long as you find yourself on the bottom floor in the main historical gallery of the museum covering the breadth of Singapore's history.  Here is where I found the great displays and information panels I wanted.  Too much to go into about what is displayed, but my visit to the museum today left me a question in my mind.  A big part of the main historical gallery covers both the British colonial period as well as the Japanese occupation during WWII.  There is even a separate display about the Japanese occupation; I believe it was on the second floor of the museum.  What I found interesting was that these displays on the Japanese occupation really bring to life the horror that occurred during this period.  Yet for the most part, the British colonial is sort of viewed through rose-colored glasses.  Yes there are disturbing displays about things such as how the colonial British ""encouraged"" opium addiction, but I would think colonial occupation to be just as horrific, maybe even more debilitating, and certainly more insidious then a much shorter period of wartime occupation.  I am certainly not trying to minimize the responsibility of the Japanese for their war crimes, it's just that I left the museum wondering why the scope of the British colonial period is not viewed in a similar manner."
,,,,,,
Carlos R,129,May-19,Apr-19,50,Interesting knowledge,In this museum one learns a lot about southeastasian countries history and art. A must for art lovers.
,,,,,,
robbo79342,80,May-19,May-19,40,Some splendid exhibits exploring the social history of Singapore,"Housed in a series of buildings that skillfully blend the historic with contemporary museum design, the SNM has some exhibits worth seeing by anyone wanting to understand how the dynamic city of Singapore rose rapidly from sets of rural villages. These exhibits are a well-curated set of objects and subtle digital effects. <br/>The food an beverage offerings are quite good and the staff throughout the museum were unfailingly welcoming and helpful."
,,,,,,
Bluesphynx,"1,113",May-19,May-19,40,Updated history of Singapore ,"As Singaporeans, we get free admission so it's a good idea to come every now and again to view the temporary exhibitions and see how the permant galleries are updated. Was very pleased to find that the history of Singapore had additional and interesting information on the surrender of Singapore, the Japanese Occupation and the separation of Singapore from Malaysia. Even more gratified to find the presentation of facts objective and non-controversial, very fair to all parties and countries involved, but details certainly giving rise to individual responses eg presentation of the Tiger of Malaya, General Yamashita, his trial and execution, the Sook Ching Massacre, Lee Kuan Yew's arguments for merger with Malaysia. There was a very good docent guiding at 11am and while not part of the group, overheard her insightful and humorous commentary which was much appreciated by the visitors.<br/>Found the temporary exhibition on 'Packaging' nostalgic, and the items, eg F n N bottles, posters well-sourced and preserved. Also enjoyed again the Enchanted Forest with the digitalized walk imaginatively put together with lovable small creatures, colorful flora and even tropical rain and melodic sounds.<br/>However, it's rather confusing finding your way around and the restrooms' signage is incredibly difficult to identify especially as the one near the entrance has been usurped by ' Food for Thought' , this food outlet looking rather uninviting with over-priced Western fare. Better to walk a bit to Food Republic across the road for delicious local fare."
,,,,,,
Thomasmarine65,24,May-19,May-19,40,The history of Singapore ,"Very beautiful building, very kind and helpful staff,  all exhibitions help you ,clearly, to understand Singapore story. I spent 2.5 hours and really I enjoyed. The only .... poor was the museum shop,small and without any attractive think ,except ofcourse some nice books."
,,,,,,
Stewarts Vacation,226,May-19,Apr-19,50,Interesting and informative,We spent about 3 hours (and could easily have spent more if time allowed!) browsing through the many and varied exhibits showcasing the history and culture of Singapore. The displays were interesting and informative. The building itself is impressive.
,,,,,,
Rose412,128,May-19,Mar-19,50,Wonderful.  Do not miss it,This unique museum houses a wonderful collection of the historical and cultural treasures of Singapore.  It is housed in the re-purposed city hall/Supreme Court.  I appreciated that rooms do not overcrowd with exhibits so you can enjoy each item.  You can view it in a few hours or take longer.  I will also at remember this thoughtful curated musuem. Do not miss it.
,,,,,,
plspoon,548,May-19,May-19,30,The layout is a little confusing,Although I looked at the brochure/map I still found it a little confusing to follow the best way to see this museum.  We seemed to start at the most recent time and work our way back and I would have thought it would be better the other way around but didn't figure it out.  We got a Seniors discount on entry so it cost us $10 each.  It is located in a beautiful building.  Give it a go if you have spare time.
,,,,,,
Domarchie,29,May-19,May-19,30,Tour helped ,"The best part was the architecture of the old building. Magnificent facade great dome. Behind that is a new extension.<br/>Inside someone greets you and profiles you.<br/>Overseas, under or over 60 or local.<br/>Locals free others pay.<br/>There are 2 main levels. Nothing in basement when i went.<br/>The exhibits highlight the history of Singapore.<br/>Going through on my own i felt the exhibits were a bit weak. The tour for me helped a lot.<br/>Can spends a few hours at most there."
,,,,,,
GREG N,11,May-19,Feb-19,20,Old-fashioned museum,"I went to see Lucy Liu's art, which was stuck here because the art museum was closed for renovation. The rest of the place is an old colonial-style museum (so is the art museum)that is all about the history of Singapore. It's pretty mundane. At least the AC was working."
,,,,,,
MirjanaJov,34,May-19,Apr-19,50,A must-do attraction,Singapore is incredibly rich in history - from notorious pirates to defeat in WWII to it's incredible transformation. The museum covers it all with interesting interactive exhibits. It helps you find your grounding and understand how it became the economic powerhouse it is today.
,,,,,,
EuroinAsia,3,May-19,May-19,10,Uncomfortable Experience,I have just been herded out of this place 20 minutes prior to closing.<br/><br/>4 staff following me until I left.<br/><br/>Incredibly uncomfortable for a solo female visitor. Don’t come here alone and definitely don’t try to stay until the end.<br/><br/>Shame on you!
,,,,,,
bobsy N,152,May-19,May-19,40,Nice &amp; informative,Ticket is 15$ or 10$ if your ‘re student.<br/>Architecture and interior design of the musuem is amazing. They split it into different halls to represent different eras of singapore. They screen a couple pf short documentatries starring real singaporeans.<br/>It is nicely done and informative.<br/>You can also catch the free guided tours if you go on time
,,,,,,
s3245662,7,May-19,Apr-19,50,A good place to visit,An interesting place for people who want to know and understand about the history and the culture of Singapore.
,,,,,,
ANALIN_8,88,Apr-19,Apr-19,50,GOOD MUSEUM,"God museum ,Spectacular exhibition ,Showing the history of Singapore Including the future , Easy access , Use technology to present interesting exhibitions"
,,,,,,
ian m,36,Apr-19,Apr-19,50,lovely museum with great exhibits,a lovely spacious museum with great exhibits and great space and a very good shop!  you can spend hours wandering around it... air conditioned and very well located.
,,,,,,
Aikane B,106,Apr-19,Mar-19,50,Wonderful information on history of Singapore,"The National Museum of Singapore is fairly small by museum standards, but it is full of information.  There is an amazing exhibit going through the history of Singapore from day “one” to current times.  There is so much more to their history than I ever could have imagined.  I spent 90 minutes walking through this exhibit and didn’t touch on a lot of it.  There was also a neat exhibit regarding conservation, which I didn’t take any photos of but did take a number of videos.  Singapore is definitely onboard with saving the planet!  This exhibit used film and animation to produce it’s intended effect and it did not disappoint.  I would highly recommend a visit here if you are interested in the history of Singapore! And skip the people at the beginning trying to sell you a tour, I don’t think it is necessary given the size of the museum, though I guess they could have some insights having lived there."
,,,,,,
Shirleyho,95,Apr-19,Apr-19,40,Educational and enriching about Singapore History,Great learning journey to understand about Singapore history and culture. Exhibits are comprehensive and informative with interactive elements. Walk down the enchanting forest experience to enter the museum. Many artefacts to view.
,,,,,,
Big_Al_Biasin,301,Apr-19,Apr-19,50,Great place for a visit,We spent a very enjoyable morning wandering through the museum.<br/>It has a good range of exhibits with a mix of the modern (interactive video) style and the old.<br/>The exhibits were all interesting &amp; well set out - with the Forrest experience the highlight.<br/>I always visit museums on my holidays and this one was well worth the visit- highly recommend it!
,,,,,,
mo_aiguille,"1,671",Apr-19,Apr-19,40,Very nice museum,I thought it was a really good hour spent there. For the first 20 mins I was fascinated but then it just got too much for me.<br/>Looking at the history of Singapore the stuff they have from the war even a tank which I found fascinating. Some of the drawings as well were really good.<br/>I think for kids it will be a bit too much and boring. It’s more for adults.<br/>For adults there is a charge as well of 15SGD if you are a non resident.
,,,,,,
Dheer Sanghi,7,Apr-19,Apr-19,50,"National Museum of Singapore - Magic and Menace Gallery, Glass Rotunda exhibition, and 700 Years of Singapore History","With a history dating back to its inception in 1887, the National Museum of Singapore is the nation’s oldest and biggest museum. The famous big rotunda with a stunning dome is just a part of the great architecture that makes the building so special. Located on the bustling Orchard Road, this museum is right at the center of Singapore. NMS is designed like a British colonial building, as it was built for Queen Victoria’s Golden Jubilee. <br/><br/>I visited 2 tours with an FOM docent during my time at the National Museum. The first one was a gallery called Magic and Menace. This gallery contained watercolor paintings that were commissioned by Singapore’s first British Resident, William Farquhar. He was so amazed at the tropical landscape, that he commissioned Chinese artists to draw/paint the flora and fauna of the Malay archipelago. There are also tribal tools, products, and artifacts, even dead animals, from Farquhar’s collection. The reason the gallery is named “Magic and Menace”, is because of the supernatural beliefs of the locals at that time. They believed in spirits, especially in animals and plants. So, depending on whether there were good or evil spirits, they could create magic or be a menace! Another interesting feature of this gallery were the “smell jars” in which you could smell Jasmine, Durian, Nutmeg, and the Yellow Champaka flower. This made the tour a multi-sensory discovery experience of the religions, customs, and cultures of the local Malays in the 1800s. <br/><br/>We continued on into another mesmerizing experience titled “Story of the Forest”. Sixty-nine of Farquhar’s paintings have been converted into a large, 3D digital panorama, creating a view of the Jungles of Melaka. The lifelikeness of the displays is complete with animation, music, and sound, and invites you to interact with the wildlife of the Malay peninsula in the 19th century up close. <br/><br/>The second tour on “The 700 Year History Of Singapore” was about the journey of Singapore to get where it is today. As our docent said, “Most Singaporeans think their history is 200 years old, but in actuality, they will be surprised as to how long the formation of Singapore has taken”. <br/><br/>This tour takes us through four distinct periods in Singapore’s life: Singapura (1299 – 1818), Crown Colony (1819 – 1941), Syonan-To (1942 – 1945), and Singapore (1945 – present). From being a sleepy fishing town to a British colony to part of the Japanese Pacific expansion, to finally getting freedom, the tour highlights the culture, trade, political situation at each stage. It tells you what it means to be a Singaporean, and Singapore’s national identity. Complete with life-sized models, this tour is completely immersive and takes you right to the nation’s defining moments in history. We were told that “nothing in Singapore’s history happened by chance; every move was thought out and well planned. That is how Singapore came to where it is today.” <br/><br/>The NMS is a museum central to Singapore and is custodian of the 11 National Treasures. It is supported by a wide range of facilities and services including F&amp;B, retail, and a Resource Centre. A cultural and architectural landmark in Singapore, the Museum hosts festivals and events all year round—the Night Festival, performances and film screenings, and more—in addition to presenting interesting exhibitions involving important collections of artifacts. This museum is one you shouldn’t miss! <br/><br/>Some interesting quotes by the tour guides:<br/><br/>“Nothing in Singapore’s history happened by chance, and every move was thought out and well planned. That is how Singapore came to where it is today.”<br/><br/>“Through the eye of William Farquhar, we are able to see the beauty of Melaka and the Malay Peninsula, geographically, and biologically.”"
,,,,,,
Soko37,"2,323",Apr-19,May-18,30,Half a day history,"Mostly for older kids and adults. History, artefacts, photos. Old building and new modern wing. Playground on top floor for small kids. ☕️ and snack available. Very well accessible with metro 🚇."
,,,,,,
George M,72,Apr-19,Apr-19,40,Great museum to visit,"I allowed a couple of hours to check the national musuem. Everything, as you would expect in Singapore, is well organised and presented. Many great exhibits but I found myself in the history of Singapore - including the battlebox and wartime section - to be fascinating - and a good pre cursor to the battlebox down the road in Fort Canning.<br/><br/>A little disappointing that there is a nominal charge to get in."
,,,,,,
kpaingil,71,Apr-19,Apr-19,50,Well worth a visit ,Me and my husband had our first trip to Singapore and came across the museum while exploring on our first morning. <br/>We decided to have a quick look and came out 5 hours later!<br/>It is a wonderful museum with well planned exhibits. I would particularly recommend the Singapore history gallery and the circle of life in the rotunda. <br/>The packaging exhibit is also very good. <br/>You do have to pay for access to all exhibits but there are some which are free and the cost for full access is very reasonable. <br/>Highly recommend a visit but allow plenty of time as there is a lot to see.
,,,,,,
Rebecca B,82,Apr-19,Feb-19,40,Good but tourists have to pay!,"Wasn't expecting to have to pay to enter the National Museum as most big museums in the UK are free to enter but with a voluntary donation so we were unsure about whether to continue with our visit. <br/><br/>The exhibits are definitely worth spending half a day at if you're interested in the history of Singapore right from the early settlers, through the war to modern Singapore. There's a good range of interactive exhibits and different things to see. <br/><br/>The main exhibition downstairs is a little confusing to navigate at first, I was unsure which order I was meant to go round the exhibit in but once you're through to the WW2 section it's much better layed out. <br/><br/>It's fantastically cool inside, enough so that I actually ended up being cold! Perhaps take an additional layer. Didn't eat at the museum as there's a food court just down by Bras Basah MRT."
,,,,,,
Jakub J,432,Apr-19,Apr-19,40,Good break from hot weather,Museum is relatively inexpensive ad for Singapore standard (free for PR and Citizen). Some exhibitons are very interesting (e.g. Magic in South East Asia) while some are just lame (doom with forest).
,,,,,,
Carylgb2020,170,Apr-19,Mar-19,50,Take the 11am English speaking guided tour!,"A very interesting look into the history of Singapore. Our tour guide was very knowledgeable and had good insight to Singapores history.  Learn about housing and its history, the opium/drug crisis, the early labor struggles and the Chinese, Sir Raffles and his efforts in Singapores history and Lee Kwan Yew the first and beloved Prime Minister. There is a restaurant in the museum.  The Museum is located near the Singapore Management University campus/Stamford Rd.  The museum opens at 10am and is free to PR, Singaporeans and children under the age of 6."
,,,,,,
kathy b,"3,329",Apr-19,Mar-19,40,A must visit,"This museum is stunningly beautiful building and an excellent and easy way to learn about the fascinating history of Singapore.   We`ve been here before and usually have lunch in the cafe, but it was disappointing on this occasion.  Not up to their usual high standard."
,,,,,,
lizcraven,241,Apr-19,Feb-19,50,Excellent museum!,We had an excellent guide and learned so much about Singapore. So glad we visited. Had outstanding lunch at Flutes.
,,,,,,
1eyeguy,48,Apr-19,Mar-19,50,The History of Singapore,"If your a history buff this is a must see. Get to view the last 100 years of Singapore. Lots of art work, sculptures and information about when the Japanese captured the area. There's even a tank!"
,,,,,,
Bob C,304,Apr-19,Mar-19,40,"Interesting history museum, worth the visit","I had not been to this museum in many years, but on a recent trip made a visit and very glad I did. The building is a very nice Colonial style building, and the museum tells the interesting history of Singapore as a trading post to the financial center it is today.<br/>The exhibits are very visually appealing, and everything flows together nicely.<br/>Everyone, but particularly first time visitors to Singapore, should go and learn about Singapores interesting history, from colonialization, to independence to modern day city/ state."
,,,,,,
maryyeo,"1,395",Apr-19,Jan-19,50,Well curated museum,"We're locals, been here numerous times, and still lovin' it and recommending to our friends who are visiting... simply because it's a good museum.<br/><br/>Well curated and tells the Singapore and regional history very well, with many artifacts, interactive zones and well-integrated multi-media exhibits to tell the stories better. It's like walking through stories, basically their numerous historical/regional zones, with a very smooth flow, with an extremely immersive experience. The Rotunda is a simple yet fun place for kids and adults alike to experience Singapore's fauna and flora. They also have seasonal exhibitions which truly livens up the whole place with the interactive pieces (e.g. many old games brought back to life as interactive exhibits!), and also brings some truly rare exhibits to Singapore (e.g. wedding traditions and gowns throughout the world and ages).<br/><br/>Never get bored of this place. Good to check out their website for what exciting new exhibitions are coming to down before planning your trip!"
,,,,,,
Erin,31,Mar-19,Mar-19,50,Best 6 hours of my life!,"Such an amazing experience. I was so lucky as the Sunday that I was there....they offered free entry to their special exhibit (usually an additional cost above the museum entry fee). Definitely take the free tour as it is soooo amusing, educational and entertaining. I didn't expect to spend so much time there but we had to rush through the last section to avoid being locked in.<br/><br/>One sad thing is that the flow of the museum is not clear so the timelines might jump a bit if you walk through the wrong section first."
,,,,,,
Robert S,54,Mar-19,Dec-18,50,Incredible Mix of Exhibitions and Technology,"Constantly refreshed with compelling new exhibitions, the National Museum is a must for family visitors. Singapore's history is on display, its uniqueness and trading hub story sensitively and graphically well told"
,,,,,,
GARY H,229,Mar-19,Mar-19,40,Time well spent.,"Close to the other main museum this one  covers the creation and growth of Singapore in an interesting way and has the "" must see ""Raffles Statue close by. Reachable on foot and by tourist boats."
,,,,,,
GregAussie1,576,Mar-19,Mar-19,50,A good day out. ,"The first and greatest delight of the visit is the magnificent architecture of the museum and the now attached old law courts.  The cost to visit was reasonable $20sg. Lower for students or those over 60. <br/><br/>The whole set up is marvellous with exhibitions that change over time.  There was a minimalist exhibition on when I was there and each to there own it was just that.  The exhibition by the artist, Lim was magnificent, showing those with talent don’t need to be minimalist.  Other works of art included beautiful sculptures and paintings outlining the history of Singapore and events that shaped this nation. <br/><br/>The law courts now connected by sky bridges are quite fascinating, you see the many areas, objects and manuscripts that guided and controlled Singapore. <br/><br/>Go for it all but especially go for the architecture."
,,,,,,
Stephen L,121,Mar-19,Feb-19,40,A great visit,"Educational, well done and worth the minimum $.  Youngsters will enjoy the displays as much as us old folk.  Cool and inviting with great displays and organization.  The building is classic Victorian.  Modernized, clean, cool and inviting.  Well worth a visit perhaps after the Battle Box.  Can be busy, so get there mid morning at the latest..  Expect to spend 2-3 hours."
,,,,,,
740Elly48,442,Mar-19,Mar-19,40,Worth visiting,"We visit the museum each time we come to Singapore. The displays are always very interesting. This time we viewed the colony from 1925-1935, to see how life was then. A number of exhibitions going on all the time. Early Singapore, the war years, the evolution to what Singapore is today. A nice cafe and also a fine dining room in the building."
,,,,,,
Sacredcow,178,Mar-19,Mar-19,50,Great way to spend a half day ,"Thoughtful exhibits,  create and interesting. Even the baby enjoyed some of the installations.  Cafe lovely and even got a free ice cream with the Polaroid exhibit."
,,,,,,
Chris W,109,Mar-19,Mar-19,50,Excellent,"A really well set out, displayed and interactive museum. Not at all stuffy and dry. Thought provoking and informative, within a beautiful building."
,,,,,,
Kathy Grant 42,7,Mar-19,Mar-19,50,National Museum,"This was a very moving experience for me as it explains vividly the lives of the local people following the invasion by the Japanese in 1942., including how many people died from starvation"
,,,,,,
Julien J,23,Mar-19,Mar-19,30,General history,Museum was surprisingly simple with its presentation of Singapore history - thus a broad outline of their past.
,,,,,,
WizTines,97,Mar-19,Feb-19,40,Another great museum to visit.,"This is a fantastic museum, great displays taking you on a journey from past to present.  Interesting to learn about how life returns post war.  We were able to get discounted tickets through Klook, but the prices at the museum are very reasonable.  Bonus of free wi-fi as well to upload those many pictures. This museum blends the old with very modern displays as well.  A great half day outing.  The hilight for us was the glass rotunda exhibit, probably meant for kids but we adult kids thoroughly enjoyed the sensory input."
,,,,,,
M L,142,Mar-19,Oct-18,50,Beautifully restored building  encapsulates the  history of Singapore.,"This was my first visit to the National Museum of Singapore. It is located adjacent to the YMCA on Orchard Rd. I was told the exhibits had been recently remodeled and I thought all of it was done with excellence. There are some high tech exhibits which are great fun for adults and children alike. I loved to read about the beginning of the diverse culture and the history of the island. I recommend  a visit to anyone who wants to know the back story of this small island nation, now one of the most vibrant nations in the world."
,,,,,,
Neil J,43,Mar-19,Mar-19,50,Fabulous insight into this unique place,An absolutely fascinating look into Singapore history some wonderful artefacts information about world war 2 colonial rule the struggle for independence the building itself is a great glimpse into Singapore past.
,,,,,,
Martin H,141,Mar-19,Mar-19,40,Very good museum,"Although a large museum, the exibitions are relatively small so you do not fell overwhelmed.  Has a very good history of early singapore and another relating to the fall of singapore and the recovery from the Japanese occupation. Well worth a visit."
,,,,,,
