username,num_posts,date_posted,date_experienced,rating,review_title,review_text
,,,,,,
Leonne J,42,Jun-19,Jun-19,20,Disappointing art collection,"The building and art spaces at the gallery are quite lovely but the collection of art was disappointing for a National Gallery. There is a lot of historical memorabilia more suited to a museum or library that did not interest us at all. There was quite a lot of political poor quality painting with slogans and political agenda material on them. It all seemed quite anti-American. We finally found some actual art which was quite nice but nothing that would blow your socks off. There were a couple of galleries of weird abstract 3D ""art"" pieces that most people would hesitate to call art. I am an artist myself so I don't mind the unusual, abstract or different but there was little to inspire here. Much room for improvement."
,,,,,,
Frank M,"2,279",Jun-19,Jun-19,50,A Must See,"This is a must see. The old city hall building and The old Supreme Court.<br/><br/>Price we took the general admission and the awakenings,cost $30.00 per adult and concession $25.00 per adult.<br/><br/>Well worth it.<br/><br/>The old city hall building is galleries and exhibitions and the old Supreme Court is galleries and the old Supreme Court.<br/><br/>Some very interesting documents and furniture. This is a must see.<br/><br/>Guides every where and they will explain every thing.<br/><br/>Well done."
,,,,,,
Uday V,80,Jun-19,May-19,50,Architectural Traet with beautiful Art,"The Old Supreme Court &amp; Town Hall have been preserved, conjoined keeping its architecture &amp; historical importance intact. The external façade is same, interiors done carefully giving a glimpse of yester year as well as creating space for art exhibition by Singapore artists. The free conducted tour guide explained all the features and important aspects of the building - History &amp; architecture. Subsequently, we saw the art galleries where the attendants explained nuances, should you be so inclined. A must for all travellers to Singapore. It offers concessions in admission charges if you are a Sr. Citizen and for some other categories too."
,,,,,,
Barfine R,"1,501",Jun-19,Jun-19,40,Educational,I really enjoyed my visit here. I found it very educational. The staff were accommodating and helpful
,,,,,,
Tom,2,Jun-19,Jun-19,50,Children Biennale,"The place gave me an inexplicable sense of exhilaration, i don't know why all the years the NDP National Day Parade is always held at the Marina Bay Float and not at the Padang in front of NGS"
,,,,,,
Janette R,14,Jun-19,Jun-19,10,"nice architecture, lousy art","Went here looking forward to seeing some cool modern art. There was no international collection and the local stuff was not very inspiring. I guess more of local interest than interesting as art. Lovely building though, and very helpful staff. I think there were some great kid oriented displays"
,,,,,,
CCLGRS,72,May-19,Apr-19,50,Great!,"very big, so take your time. Be sure to make a reservation in the cocktail bar on the roof for a well-deserved cocktail after your visit!"
,,,,,,
Gary,3,May-19,Jan-19,50,the best museum in Singapore,"I came here with my wife.She love the museum very much.<br/>The $380 million project involved the creation of a soaring roof canopy to link the two buildings, held up by tree-like columns. Its perforated aluminum panels play off the city-state’s relentless sunshine, casting dappled shade inside while allowing the exterior to shimmer. <br/>Will come again!"
,,,,,,
Siddhartha Shankar Dey,440,May-19,Apr-19,30,A good collection of art,I spent about four hours. My 9 year old daughter enjoyed in the kid's section by doing her own block painting. Be prepared to walk a bit to cover everything. Many sections were closed. Everything is very well maintained as everything in Singapore. I loved the social table. Some sections were bit abstract and kids will not enjoy. Please follow the map to avoid confusion.
,,,,,,
ea0723,111,May-19,Feb-19,50,One of the best museums in Singapore,"I love this museum - it's somewhere I could go during the day and just explore without a lot of people around. The Singapore history exhibit is fabulous, really giving you a sense of how Singapore evolved over the past few hundred years. Don't miss the Story of the Forest - it's gorgeous!!"
,,,,,,
Boey,2,May-19,May-19,10,Complaint,"I came to ask for the gallery explorer (no matter Chinese or English, which is fine for us)with my husband after buying the entrance tickets at around 330pm. But the service  auntie refused me, said the Chinese guide has finished today!!!But what we saw the two Singaporean visitors came after us just asked her for register easily to have the English guide. And then we asked for another service people for the guide, she just let us to register to follow the English guide which was going to start at 330! <br/>I hate the short hair auntie!!!!why? And even I am pregnant now."
,,,,,,
worldtrek,85,Apr-19,Apr-19,50,Excellent Art,"The National Gallery is amazing.  The building was the former Supreme Court of Singapore, so you can see the beautiful building with its original tiled floors. Also, the air conditioning is the best (especially on a hot day)! It just happened that there was an exhibition of a Chinese artist,  Wu Guanzhong. It was well curated, with a good range of his art throughout his career. I would highly recommend visiting this art gallery."
,,,,,,
Mariaeugeniakunco,106,Apr-19,Apr-19,50,Worth the visit,"As everything in Singapore, very organized and clean. They do have beautiful works of art, very ample, and on the day we visited it was free, even the tablet they let you have while visiting. Nice, don't miss ii"
,,,,,,
Graham B,642,Apr-19,Apr-19,50,Lovely building. Some great paintings.,Found the work of Georgette Chen. Unknown artist to me but she had such skill and talent displayed here through a number of her paintings including a couple of self portraits.
,,,,,,
Roy F,188,Apr-19,Feb-19,50,Great way to spend half a day here,"If you are into history and arts of Singapore and Asia, this is a not a place to miss. Walking leisurely and read through the narratives of each art piece in a cooling, cosy place is the main draw."
,,,,,,
McRey Banderlipe II,10,Apr-19,Nov-18,50,Impressive,Some of the most important works of art that defined Singapore and the rest of Southeast Asia are housed here. A must-visit place whenever you are in the Lion City.
,,,,,,
CatladyBex,10,Apr-19,Apr-19,50,Allow a lot of time,"The buildings themselves are historic (one was the Supreme court) and you can learn a lot about Singapore's history. I saw the Minimalist exhibit, I'm not a fan of minimalism, but it was a well done exibition that covered many floors and had me going back and forth across the bridges that connect the buildings."
,,,,,,
Rebecca B,82,Apr-19,Feb-19,50,Fascinating range of exhibits,"We were very lucky to attend on one of the days where all of the exhibitions were open for free (part of some festival) otherwise as tourists we would've had to pay and I don't think we would've spent the money to go in. <br/><br/>First of all, the gallery is situated in the most incredible building. A mix of colonial and modern Singapore, it's very open and grand. The layout is a little confusing at first but with a map it's easy enough to navigate. <br/><br/>The best bit for us was the, sadly temporary, 'Minimalism - Space, Light, Object' series of exhibitions. It's only open until the 14th April 2019 so if you have the opportunity get in fast and go and visit! There's really weird and wonderful exhibitions that make use of very modern lights and objects to really interesting effects. <br/><br/>The rest of the gallery houses a range of artwork dating back to really early Singapore, this is much more classical art in a variety of styles. Interesting to have an explore of what is around."
,,,,,,
Lucrezia C.,226,Apr-19,Apr-19,40,Impressive architecture,"The building is a great combination of old and modern architecture. Different exhibitions, although more modern art selections. Very interesting to catch a glimpse of old Singapore (architectural history, paintings showing pre-war Singapore etc.). Museum shop as an interesting selection of art books. Great place to escape the heat."
,,,,,,
Michael Z,297,Apr-19,Mar-19,50,Free English Language Tour - 1 Hour - Don't miss the exhibitions,"There's a lot to see on each floor - especially Singapore's early history, art and modern paintings.  Free 1 hour English language tour - take the time to do it."
,,,,,,
Jill D,69,Apr-19,Mar-19,50,Excellent Art Gallery,There is so much to see here that we need to return to complete!  The Singapore's National Gallery is definitely worth visiting - recommend half a day then returning as you want to take your time and enjoy the many different beautifully curated exhibitions.  The building is stunning too and with great views out towards the cricket grounds opposite.
,,,,,,
raffles123,751,Apr-19,Mar-19,30,Not that impressed,Massive building combination but nothing really inspired us. Taxi rank man was useless so we walked out onto the main drag.
,,,,,,
JIM B,63,Mar-19,Mar-19,50,Stop by to see the building if nothing else,"Built from the old parliament and supreme court buildings, which were joined and expanded with glass roof and walls.  The effect is beautiful.  No charge to enter the building and walk around.  Charge if you want to see the exhibits.  Several very nice restaurants.  TIP: The restaurants are far nicer than I typically expect in a museum, we felt rather under dressed in walking around touring attire.  Smoke &amp; Mirrors (the bar on the roof) had a great view and service."
,,,,,,
Cilla_Caitlin,584,Mar-19,Mar-19,40,"Good collection of Asian artists, neat and no queue","If you are more than 60 years old, you get ‘concession entrance fee’ wuth discount. There is toilet on every floor. <br/>Total of 5 floors with very clearly delineated floor plans (brochures). Do take your time as there are a lot of work from local artists as well as collectibles from during colonial era and eyc. <br/>If you wanna take your time then you could spend the whole day starting from 1st floor. When tired or hungry, take the lift to the 5th floor where they you can have a good enjoyable lunch and proceed. If you think the 5th floor is a bit too ‘posh’ looking, head up to the top floor (roof area) where they serve ‘set lunch’ consisting of mainly salad selection and sadwiches."
,,,,,,
Chris W,109,Mar-19,Mar-19,50,"Fabulous building, too!","I had a very enjoyable few hours wandering around these beautiful buildings, with very helpful staff, looking at the treasures. Worth a visit."
,,,,,,
Benjamin G,95,Mar-19,Mar-19,50,Nice repurposed building,I personally find the galleries a little boring but the building and architecture is very interesting. Pair this visit up with a reservation at Odette.
,,,,,,
Darrin R,973,Mar-19,Oct-18,40,Art,Good place to see local culture and their art. Visited on Singapore bus trip and where impressed. Nice cool place
,,,,,,
Clintb1030,26,Mar-19,Mar-19,40,Tiem well spent,Great facility.  Outstanding artwork.  If not a Singaporean its expensive.  I took in both the standard gallery as well as paid extra to see the Minimalists exhibition.  Really well done.
,,,,,,
Hanna Daniella,94,Mar-19,Dec-18,50,Enjoyable Museum,"National gallery singapore is aesthetically pleasant,<br/>There’s a lot of exhibition<br/>It’s easy to buy or redeem the ticket<br/>If you bring lots of shopping bags, you can simply put it at the locker that cost just S$1.00<br/>The staff and assistant also very helpful"
,,,,,,
Perry Grinate,722,Mar-19,Feb-19,50,Fantastic Building and Exhibits,Housed in the old Supreme Court Building (and retaining some holding cells as crowd pleasers) the gallery also contains many restaurants - at least one Michelin-starred.  But the real star is the fantastic Asian art on display (and the Modernist Exhibition if it's still on)
,,,,,,
kjarns,54,Mar-19,Feb-19,50,A quiet place in Singapore!,The former Supreme Court wing and the City Hall wing are big old buildings converted to be a modern multipurpose gallery and museum complex. Old and new art! Take your time here!!
,,,,,,
BurleighSurfer,206,Mar-19,Feb-19,50,An Exceptional Gallery,"We spent half a day here and din't really scratch the surface.Architecturally , the buildings and their connecting atrium by Norman Foster are striking. The regular collections are excellent with interesting early local art. We were also fortunate to see the current special exhibition - Minimalist - which was fantastic. There are also some sensational restaurants housed in the Gallery - try the National .Definitely worth a visit."
,,,,,,
Middledene,360,Feb-19,Feb-19,50,A really interesting place to visit,Spent several hours in the Gallery as there was so much to see and do. Lots of air conditioning rooms show collections from Asia and on the whole are rather informative about life and history.<br/><br/>The Minimalist sections were less interesting to us and most folk but this is only part of a large collection
,,,,,,
DaTripper2014,68,Feb-19,Feb-19,50,Really enjoyed this museum ,"We visited the National Gallery recently and even though we’re not big museum goers, we greatly enjoyed this visit.<br/><br/>The architecture of the museum is really interesting, preserving the restored city hall and Supreme Court buildings and connecting them in very unique and interesting manner. The exhibit rooms in the Supreme Court building, incorporating some of the Court furnishings are very unique. The artwork on regular display showing art from the region is a very good collection and nicely presented. The special exhibit on through Sep 2019 - Wu Guanzhong: Expressions of Pen &amp; Palette - was a favourite of ours.<br/><br/>Museum staff were very helpful."
,,,,,,
Ravi R,37,Feb-19,Jan-19,20,The only downside of my visit to Singapore,I might have been wrongly informed. And my expectation was different from what the gallery actually holds as art reliques. All is nevertheless very well conserved.
,,,,,,
HertsTimelord,436,Feb-19,Feb-19,50,Worth the effort of queuing for entry.,"Initial impression wasn't great, with a huge queue of people waiting for 2 reception staff to sell them tickets. One woman took about 10 minutes to buy her tickets and then returned for a second bout of negotiations. When we reached the front of the queue, I found out why it took so long - there were a bewildering variety of ticketing options and we took a few minutes of negotiation before being guided to the best option. Once inside, the vast building - or, really, 2 buildings - isn't the easiest place to navigate, but the staff were fairly helpful. Once we actually got to see some art, we were impresses. Less so by the Minimalism exhibition (Minimalism isn't my kind of thing, especially if it consists of a few planks of wood), but some of the other galleries were excellent, notably the work of Lim Cheng Hoe. The gallery focuses on South-East Asian art, which keeps its relevance to the region and some of the dramatic history of the area. Nicely air conditioned too so a good option on a hot day."
,,,,,,
RBFerg,6,Feb-19,Jan-19,50,Lots of Cool Places to Discover (some are free),"Found this amazing space during a free walking tour. Normally not an art person, so was going to give this place a miss. was amazed by the historical significance of the building. we even got some beautiful panoramic shots from the ""hidden"" rooftop. shoutout to indie singapore for letting us discover the cool spots. There is a free gallery about the architecture of the building and a 3d walkthrough that is a must visit for history/architecture buffs"
,,,,,,
Julia B,21,Feb-19,Feb-19,50,Great gallery space,Saw the minimalist exhibition  which was fabulous but didn't have time for the rest of this beautiful and impressive building so cannot comment further.
,,,,,,
maria b,25,Feb-19,Jan-19,40,Good Museum,"Probably the largest museum in Singapore, you need about 4 hours if you want to visit it all, with all the diffferent exhibits and the main collection."
,,,,,,
25hourstoDestin,127,Feb-19,Jan-19,50,Beautiful facility synchronizing classic and modern architecture,"This magnificent building is a must see in Singapore.  The art works are amazing, the touring exhibits are interesting and the facility is world class."
,,,,,,
Richard G,312,Feb-19,Feb-19,40,Amazing building,Very spectacular conversion of law courts and town hall into an art gallery. Exhibition by Wu was well worth it. Check out the bar on 6th floor for spectacular views of Marina Bay Sands and the cricket club.
,,,,,,
JPDallas,"1,836",Feb-19,Jan-19,50,Our Favorite Art Venue!!,"Besides its permanent collections of local, Chinese, and Southeast Asia art, it always has great monumental special exhibitions, sourced across the globe. Easily spending 3 or more hours here. Great facility, converted old supreme court. Nice restaurants and cafes. Open house, free on Sunday. Do not miss!"
,,,,,,
Steph S,157,Jan-19,Jan-19,50,Fabulous &amp; mostly free,Saw some of the best art installations.  Wonderful to wander the gallery with engaging and helpful assistance at each exhibition
,,,,,,
Mark D,"1,328",Jan-19,Dec-18,50,"A very ""COOL"", Exquisite Gallery!!","This Art Gallery, the largest public collection of ""Singaporean and South East Asian Art"" is relatively new.  It is located in 2 ""Historic Buildings""-- the former City Hall and Supreme Court and occupies almost 16 areas of space.  In addition to its ""permanent collection"", there are also travelling exhibits which will also excite one's appreciation of works of ""ART""...   The Gallery also has a ""Centre for Art Education"" ( which like the 2 main exhibits, is sponsored by local companies)-- which is meant to assist schools and families increase their appreciation of Art.  In addition to the extensive collection, the Gallery also has a wonderful restaurant as well as an enjoyable ""Gift Shoppe"".  It has been awarded TripAdvisor's ""Travellers' Choice"" designation.  For most of January and early February, 2019 entrance is free!<br/><br/>I hope that this Review has been helpful."
,,,,,,
Serge B,101,Jan-19,Jan-19,50,Exceeded expectations ,"We are not well familiar  with Asian artists and massive collection and the building  itself were the eye opener. Few real marvels, bronzes we fell in love with and we only wish we had more time and energy to explore."
,,,,,,
austranomads,54,Jan-19,Jan-19,50,WONDERFUL BUILDINGS GREAT EXHIBITION,"If you like art and old buildings this is a place to must visit. If you just want to escape the heat for a while and have a quiet coffee then this a worth the visit.<br/>The gallery is in fact two old buildings, one being the former Supreme Court, joined together by a modern atrium.<br/>Various art and exhibitions are there for viewing plus the fact they have retained some of the old aspects as museums, ie the domed library, a court room etc<br/>If you are over (I think 65)you get a discount on admission and if flying Singapore Airlines you also get a discount<br/>I enjoyed my time there very much!"
,,,,,,
Kortexan,7,Jan-19,Jan-19,50,"Tried to do it quickly in an hour, but it was so cool I had to spend 2","Loved this museum. They had the Minimalism special exhibit which totally made it for me. From the eerie acapella performance art that resonated throughout the building while you’re looking at art, to political modern art from SE Asia, to traditional watercolor style depicting the modern world...this place had lots of stuff I had not seen in person before. Always glad to be exposed to new art...very cool place to visit!"
,,,,,,
Milen D,"2,995",Jan-19,Mar-18,40,An interesting Art Museum showing rare masterpieces of Claude Monet and other Impressionists,"I expected less from this museum, but was impressed to see loaned masterpieces from European galleries, like d'Orsay. At time of our visit (March 2018) there was a special exhibition, showing masterpieces from Monet, Renoir, Juan Luna and others. The building itself is a spectacular, Neoclassical in style, but too large for the pieces of art i offers. An hour is enough to take at look at the most prominent pictures."
,,,,,,
KT688,12,Jan-19,Jan-19,20,Not worth the entrance fees for foreigners.,"The exhibitions are in my opinion sparse, while it is a large space it took me 30-45mins to finish everything. I feel the fees for foreigners do not justify this. It is a relaxing place though to get away from the afternoon heat."
,,,,,,
Ana Cardoso,22,Jan-19,Jan-19,50,Great museum ,I loved my visit to this museum. It’s an amazing building with very good exhibitions. All the staff were super helpful and friendly!
,,,,,,
happy9710,297,Jan-19,Jan-19,50,Singapore has excellent museums - this new museum is wonderful,"We always stop in Singapore for a few days at the beginning and at the end of our Asian trips. For the museums, the architecture, the food....<br/>The National Gallery is an architectural beauty. The free guided introductory tours are excellent. The exhibitions are beautiful, well conceived, beautifully lit, spacious and comfortable. It is always a joy to visit Singapore museums."
,,,,,,
feedthesealion,271,Jan-19,Jan-19,50,"Get lost for an afternoon in art, architecture and history",Singapore's National Art Gallery does not disappoint. A pass will get you into most general exhibits and it is a great place to explore on a blazing hot day.
,,,,,,
Clara,4,Jan-19,Nov-18,50,Not just art. Big on architecture and history too!,"What used to be the high court and the city hall have become a beautiful art gallery, and more.  <br/><br/>I love how the two buildings have been merged with a modern touch while preserving so many historical features.  One should not miss a demo of an old court room as well as a holding bay for those pending trials.  Artefacts discovered during structural works to combine the buildings are also on display, which give a good glimpse of Singapore's past.<br/><br/>Children can enjoy the air-conditioned space and there is a room for them to colour or do art if they get tired of walking.<br/><br/>Many good choices of restaurants but some require advance booking.  A drink on the top floor facing the Padang (open field, the idea of which again dates back to the colonial era) early evening is a superb way to unwind and enjoy open views of modern Singapore."
,,,,,,
123TEM,127,Jan-19,Jan-19,40,Worth to visit,We may have travelled back and forth to Singapore for meetings or other occasions but missed out visiting museums. Finally we did find time to visit NGS and spent a couple hours exploring all the exhibitions. Worth to visit indeed!! There is this Minimalism exhibition which really makes us think of human creativity and amazed at the artwork created. <br/><br/>Singapore does have a lot of places worth to visit aside from shopping. Spend a couple hours from each of your visit!
,,,,,,
ExVotoFatum,215,Jan-19,Jan-19,50,Stunning overview of South East Asian Art,"After the visit in this historic building which is linked with the constitutional court building you will definitely have a much broader view and knowledge about South-East Asian Art and Artists. Was there several times. <br/>The rooftop coffee is overpriced, but the view is stunning."
,,,,,,
AdelaideArchitect,632,Jan-19,Sep-18,50,An amazing piece of architecture and history,"Two architects, one working on a project 'stitching' two older buildings together couldn't miss a trip to the National Gallery. It was a wonderful facility, beautifully done, and we couldn't help but smile when a guide easily picked us for a couple of architects and offered some comments we wouldn't have thought of."
,,,,,,
waizyi,126,Jan-19,Dec-18,50,Must visit!,"The buildings - former City Hall and Supreme Court — ar already worth visiting, not th mention the collection of Singapore and Asian art within them. There is a solid collection of Singapre artists’ works. Look out for those by Liu Kang, Georgette Chen and Ong Kim Seng. After your visit you can eat at the fine restaurants and eateries in the buildings - Jaan (2 Michelin stars), National Kitchen by Violet Oon (Singaporean food) Aura (you can have drinks on the rooftop) and Yan (Chinese cuisine)."
,,,,,,
Jesper B,6,Jan-19,Dec-18,50,World Class Art museum,Very nice museum which shows off fantastic art from the region. I can highly recommend a trip here if you have any intrest in art.
,,,,,,
steveamcb,570,Dec-18,Dec-18,10,Great Exhibitions but Treatment of Foreigners Appalling,"This gallery has always put on fantastic exhibitions, no argument, but it's treatment of foreigners is steadily getting worse.  If we have to pay slightly more, that's understandable.  If we have to pay more but receive less (no general admission), then that is simply appalling.  When Singapore is generally so friendly to foreigners what makes this gallery so exceptionally different?"
,,,,,,
bcheong,"23,106",Dec-18,Dec-18,40,"Good architecture, ok art","The National gallery used to be the supreme court and city hall, and now both buildings are combined into the NG. The internal architecture is stunning. The 2 restaurants odette and national kitchen are very good. The art not to my taste"
,,,,,,
GillyT,428,Dec-18,Dec-18,50,Fabulous building with some interesting exhibits,"Loved this place.<br/>The building is fabulous and full of history, especially the old Supreme Court.  We paid to see the minimalist exhibition which was different and some of it was very good but you probably need a better appreciation of modern art than I have to enjoy all of it.<br/>Loved the exhibitions of South East Asian Art though, so precise and delicate.<br/>We had lunch here in the cafe by the shop and it was tasty and well presented.<br/>We spent a very pleasant few hours here and I would recommend a visit."
,,,,,,
Layzer,97,Dec-18,Dec-18,50,My favourite place,"This is a MUST for anyone visiting Singapore. (1) the buildings are full of character and steeped in history beautifully restored. Not to miss - the Supreme Court Terrace, a lovely area great for photos; the Chief Justice's Chamber and adjoining Gallery which still resembles a courtroom with judge's bench and witness stand and of course the holding cells on the ground floor. Two separate buildings (the Supreme Court and City Hall) now integrated via the basement and on the ground level the 'veil'. (2) Through the artworks acquire an understanding of life in South East Asia. Two paintings in the gallery are featured on the back of the Singapore $50 note. Ask the staff which. (3) The restaurants are fantastic. From The National Kitchen, to Yan, or Aura. Even the little cafe at Gallery &amp; Co serves up excellent food. Oh and the Courtyard Cafe is cheap and good too. <br/><br/>To make the best of your visit download the Gallery Explorer app from Apple Store or Google Play store. It helps you plan your visit before, serves as your guide during and is your memory keeper after, of your visit."
,,,,,,
Catherinegagnon,88,Dec-18,Dec-18,50,Simply fabulous,"My husband and I spent the whole day at the Gallery. Not only does it have great art but you can join in on incredible free presentations. In the morning, we took a tour which explained the architecture of the Gallery, how it came about, what the buildings were originally intended for and how they were now used.  Afterward we visited the special exhibition on Minimalism before getting a tour on South-East Asian art.  We learned so much! The guides were enthusiastic, knew their subject and engaged easily with the visitors. We cannot recommend it enough."
,,,,,,
holiday-view23-7-11,"1,704",Dec-18,Nov-18,40,Remembering past times,We came here to relive my fathers role of standing on guard duty on the stairs during part of the official surrender of Singapore by the Japanese. We had be here 5 years ago but at that time the stairs were fenced off for renovation work. Singapore is really good at undertaking renovations and keeping everywhere in top shape. There is so much inside now it is the National Gallery. There are interactive displays as well as so much art on display we did not make the most of our visit but we achieved our purpose.
,,,,,,
Paul H,"1,746",Dec-18,Aug-18,50,Former court,"National gallery was also a former court of justice. 1800 colonial building which there are so many in Singapore. Once the union Jack would fly over these buildings.  Not now of course Singapore is a proud young country but still part of the commonwealth.  A favourite place of the Queen.<br/>Beautiful building with pictures about the royalty,  particularly Victoria. Also pictures of battles and Singapore hero's. Worth walking round.<br/>I always marvel at these white airy building being so cool long before air conditioning."
,,,,,,
travelholicc,107,Dec-18,Dec-18,50,Friendly staff and beautiful architecture,"Worth visiting with centralized location and easily accessible via public transport or taxi. Staff are super friendly and engaging, and talks to u about the exhibitions going on. Do feel free to ask anything from them."
,,,,,,
Ade,214,Dec-18,Dec-18,50,I love this place,"I do not know. Probably it is the building. Probably it is the collection. Or maybe how they manage to arrange the collection in the spaces available. Visiting this place always gives me a content feeling afterwards. I come here a couple of times a year. Normally when they have new exhibits displayed. This time I was there for the Minimalism exhibition. I love the pieces they have in level 3.  They basically force us to use all of our senses to participate in the experiences. In normal days, I would sit in front of Raden Saleh’s Forest Fire until the attendant looking at me awkwardly. If you are with kids, they would also like it here as there are several area especially designated for kids."
,,,,,,
timetraveller64,348,Dec-18,Nov-18,40,great for a rainy day,"During a short visit with my wife to singapore we visited this museum, we spent about 2 hours here while it was raining outside. apart from the art collection the museum also offers a great introduction to the history of singapore and the past colonial era."
,,,,,,
runningnose,120,Dec-18,Oct-18,50,"Beautiful, clean place for art lovers","Came here one afternoon, the staff are friendly and professional. The place is clean, beautiful and the art pieces a delight to view. Would come again!"
,,,,,,
LondonFamily88,721,Dec-18,Dec-18,40,Wu Guanzhong and ,"We visited the exhibitions of Wu Guanzhong: Expressions of Pen &amp; Palette as well as Minimalism: Space Light Object, all housed within the National Gallery Singapore which is within the converted Supreme Court and Old City Hall buildings. The buildings are beautiful and wonderfully converted to house the galleries and flexible exhibition spaces.<br/><br/>Whilst the Wu exhibition was excellent, the Minimalism was interesting if slightly limited as compared to London /US.<br/><br/>Afterwards we had drinks at the Aura Skylounge and watched the sunset and Singapore skyline.  A great way to end the day."
,,,,,,
Mr Jenx,4,Dec-18,Nov-18,40,National Gallery,"Interesting exhibitions but well spaced out over two ajoining buildings so not the easiest place to Navigate.  Staff very helpful.  Cafe busy but useful system of small pagers to let you know when your food is ready.<br/>Best part is to go to the rooftop bar by the stairs from 'Smoke and Mirrors'  the fifth floor as the sun goes down.  Have a cocktail and enjoy the view as the light fades and the building lights come on.  There is a laser show from the top of the Marina Bay Sands hotel at 7, 8 and at intervals after this.  Not spectacular but a lovely evening in a special place."
,,,,,,
Jane Louise,7,Dec-18,Feb-18,50,Best collection of arts,"This is a great place to see Singapore and South Asian culture. you can observe the world’s largest collection of Singapore and Southeast Asian art. the gallery Consisting of modern and contemporary art. informative and educational. this is a good place for a research and education. every day they organize learning opportunity and events even you are a family or a solo traveler, you have something to attend."
,,,,,,
RahulMD,"1,778",Dec-18,Nov-18,40,Really cool place,Really cool place with a lot of history regarding Singapore. Can take you a couple of days to see the entire place especially with the special exhibitions. To get most of the building highlights I suggest that you do a tour which is free with admission.
,,,,,,
BrissieJim,185,Dec-18,Dec-18,50,Take a tour and learn about the building,"The gallery contains some magnificent works by local artists. They are displayed well in enormous spaces.  Take a tour with one of the volunteers to really discover the collection.  Some guides will also point out features of the new building, which is a re-vamp of the old Supreme Court and City Hall. Aspects of the old courts and judge's chambers and original furniture have been retained, so the viewer has a sense of the history of the building even though there is art on the walls. Guides will point out features you are certain to overlook. Old holding cells are there to see, and make sure you  take the elevator to the rooftop for stunning views of the city."
,,,,,,
crullerpastry,20,Nov-18,Nov-18,50,Like art? Like architecture? Like exploring Southeast Asian culture?!,"If the answer to any of the above is, ""Yes"", then you should definitely consider visiting the National Gallery of Singapore. It's easy to get to. Several MRT stations are nearby but City Hall is closest - and that is probably because half of the Gallery is housed within the old City Hall. The other half of the Gallery is in the adjacent Supreme Court Building. From the outside both buildings demonstrate their colonial majesty admirably (and are designated national monuments) but were converted into a terrific, flexible art and culture space in 2015. The interiors itself is worth the admission fee alone!<br/><br/>But, of course, art is the real draw. The Gallery hosts the world's largest public collection of Singaporean and Southeast Asian art. Spanning many different eras, styles, media and ethnic origin, the collection is rich and, to be honest, my wife and I failed to get round everything in our first trip. We will be back though!<br/><br/>If you are in Singapore for only a short time and only have a couple of hours to visit I would recommend one of the free guided tours. These are mostly delivered by highly knowledgeable docents and appear to run on the hour (late morning into the afternoon), covering different exhibits. We attended one tour and it was a great way to dive into some the Gallery's highlight works.<br/><br/>Nice cafe facilities and restaurants are on site if you need to recharge and rest your feet. The Gallery shop is also worth a browse!"
,,,,,,
Greg C,163,Nov-18,Nov-18,40,Art from the major Singaporean Ethnic Groups,"Our visit to the National Gallery was interesting with different areas set aside for art from different South East Asian regions. It was not as spectacular as some other galleries, but particularly interesting because its inclusion with the court."
,,,,,,
JP-II,45,Nov-18,Nov-18,30,Could be good,"It is a beautiful space. It clearly has fantastic art. My “could” is because I found the pricing structure confusing and I did read and I did ask. I clearly needed a general entry ticket but I’m afraid I didn’t find that clear until I was politely asked to leave a gallery. The member of staff was lovely about it. I had admittance to a special exhibition which was fine and I think I should have not paid because of another exhibition I’d visited. <br/><br/>Do go but check carefully you have the right entrance ticket, the staff on the counter will help but I clearly asked the wrong questions."
,,,,,,
richard g,785,Nov-18,Nov-18,50,So Worth It!,We have been to Singapore at least once a year for the last 30 years and this is the first time to visit the National Gallery. We really enjoyed it and there were a number of exhibits that our grandkids enjoyed as well! Plan ahead to know what restaurants are open and which ones require reservations. One that we looked at appeared to be too formal for us to enter with the grandkids. 👍👏
,,,,,,
pragasam,"1,167",Nov-18,Nov-18,50,An Architectural Heritage,"What a splendid idea to transform the majestic and monumental Old Supreme Court Building and the Old City Hall into the National Gallery. Traipsing through the hallowed halls of these buildings was like walking through a historical timeline. The new ultramodern basement level adjoining the two buildings with link bridges was somewhat incongruent architecturally, but functional nevertheless.<br/><br/>We were privileged to have met Benjamin Ramalingam, who was a guide in one of the halls of the Old Supreme Court Building. He was a fount of knowledge about the history of Singapore, its constitution and its legal system. He exuded with enthusiasm and highlighted the legacy left by British to Singapore and the roles played by the founding fathers William Farquhar and Stamford Raffles.<br/> <br/>Our visit to the National Gallery on Thursday 15th November 2018 was well worth our time. Other than the artworks on display, the preserved prime minister’s room, rotunda library, courtrooms, and other aspects of these historical buildings were a delight to behold."
,,,,,,
piperodette,8,Nov-18,Dec-17,50,"Came here for the architecture, fantastic !","National Gallery Singapore was the highlight of my visit back in January 2017. I went there solely to enjoy the building and architectural design, not to enjoy the artworks. Luckily, we could enjoy this building for free, as the admission ticket is only for those visiting the gallery area inside the building. <br/><br/>NGS is such a beautifully preserved old building, with several modern touch that makes this building enjoyable and instagrammable for the visitors.<br/><br/>There is a lounge/restaurant at the rooftop of the building, overlooking Padang filed, Singapore skyscrappers, as well as MBS area. There is also a small beautiful garden in this rooftop.<br/><br/>Moreover, we joined a free guided tour which started at 11am. It was great as we got to learn the background of this building and how it  played a huge role in this country's history. The guide itself was a very nice person."
,,,,,,
