username,num_posts,date_posted,date_experienced,rating,review_title,review_text 
AllyJane,222,Nov 2016,October 2016,50,Charming and rich,"This is simply a charming museum! Housed in a delightful building over three floors, the s slightly tucked away the Peranakan Museum showcases the culture of the Peranakan communities.  The wedding collection is particularly of interest.  The needlework exhibition demonstrates a colour part of the Peranakan culture.  Easy to see why this museum rates so highly by fellow travellers!"
Chris P,308,Nov 2016,October 2016,40,Small but interesting museum,Small and compact museum spread over several floors. The place gives a good insight in to the different Peranakan origins as well as early life in Singapore. IT doesn't take too long to see all the exhibits so worthwhile swinging  by if in the area.
Elisheva2012,11,Oct 2016,October 2016,50,OMG! A new MUST!,"I admit this museum sounded like it was not going to make the to see list. There is too much to do and I am here for a conference. Also, who knows what Perenakans is or are? However, walking from one place to another, I saw it and walked in (no charge!!!!). The museum focuses on the artisan work of the Peranakans. The term refers to individuals of mixed Chinese and Malay heritage. They do the  most amazing bead and embroidery work. Truly humbling, colorful creative and exquisite. The museum also includes wonderful displays of clothes and furniture. Clothes are placed on dummies with explanations as to the purpose and nature. Furniture is arranged by type and purpose of room. For example, there is an amazing table set in beautiful local china. There are a set of figures representing a wedding march. There are also ""touchy-feely"" boxes where you can feel how certain fabrics or wood carvings feel.  Videos with interviews of current artisans of bead work are integrated in the exhibits. etc. Truly a wonderful experience and child friendly as  well. I did not see elevators, so watch out for the stairs."
Erica C,47,Oct 2016,October 2016,30,Interesting place to know more about Malaysian Chinese,"I was introduced by Tourisum centre at Chinatown. I walked from Chinatown Backpacker. According to Google map, it was not far away around 20 mins.  At last I used 35 mins, may be walking slow. The museum is free if charge. 3 storeys high elegance building. I like this type if building much. Exhibition room were great, full of collection, handmade sewing, household wares. If you are interested to know more about the life of Malaysian Chinese, you should come. They have a lot of things for you to see and touch."
wihte_sandy_beach,43,Oct 2016,August 2016,50,Small but rich with valuable things,"Superb! Lots of exquisite stuffs from Straight Chinese families last time. This is a small museum, however it is rich with valuable things. Even the building reminds one to Straight Chinese house in the past.<br/><br/>There is a corner with olden days kitchen display and voice recorder that helps one to imagine how it feels like in a kitchen back then. And also displays of delicate elaborate handicrafts of Straight Chinese ladies."
tot2trish,81,Oct 2016,April 2016,40,Informative insight into indigenous culture,"Peranakans are native-born people of mixed local and foreign ancestry. Peranakan culture is described as a blend of two cultures where the people are ethnic Chinese but culture and language are predominantly Malay-influenced.  The Peranakan Museum is worthwhile to visit, if one wishes to learn about the local people who make up a good proportion of Singapore.  There were interactive exhibits when I was there which involved locating a dozen different symbols (such as dragon, phoenix, floral designs, etc.) matched to exhibits, then embossing the symbol on a color wheel on paper provided by the museum docents.  It was fun as well as educational.  Learning about famous Peranakans and seeing some of their handiwork was interesting.  The museum is three stories, but there's an elevator (or lift) available for those with mobility issues or young children in strollers."
Rachel_PRL,"1,175",Oct 2016,November 2015,40,Best museum in Singapore. ,"Very unique museum dedicated to local culture. It is a very small museum housed in three storey shop houses. I went there quite some times ago when there was a Peranakan Jewelry exhibition, which are all pure gold with elaborate &amp; very beautiful design."
Charlotte G,48,Oct 2016,February 2016,50,My favourite museeum,"This is the cutest, nicest and most genuine museum I've ever visited. It's small enough to go through in one day. Full of information about the peranakan culture and history. Cannot recommend enough."
Jeebak_Roy,116,Oct 2016,October 2016,50,A wonderful glance into the rich past,"A well maintained and tight security museum,with an astonishing and astounding collection of the Peranakan family and civilisation. Worth visiting."
Anna R,571,Oct 2016,September 2016,40,Great insight into Peranakan culture,"The Peranakan Museum is a must for tourists who want to learn more about the history and culture of Singapore. <br/>To make the most of the museum, make sure you take a free guided tour (available at least twice a day at 11 am and 2 pm, and some days also at 12.30). The tours are run by volunteers of Peranakan background and take about 1 hour. <br/>Our guide was excellent: knowledgeable, entertaining and a great story teller. Also, take a look at the tiny gift shop near the entrance, selling genuine Peranakan crafts and souvenirs: the shop it is so small I nearly missed it...<br/>And if you are interested in crafts, the incredibly intricate Peranakan beadwork has to be seen to be believed."
HesterCalkhoven,19,Oct 2016,May 2016,50,My favourite museum in Singapore,"A small but very authentic museum in Singapore. It will give you, within half an hour to an hour, a very good impression on how Singapore came to be."
Jon S,65,Oct 2016,October 2016,20,Very disappointed,"Probably not the fault of the museum, but due to extensive renovations, there were virtually no exhibits. Better to close than give high expectations, only to led the viewer down."
Chris Mundy,215,Oct 2016,October 2016,40,Gave me a great background of some of the people groups of Singapore,"I went with a local and a friend to check out the museum.<br/><br/>I learnt a lot about the Peranakan people and their place in the formation of Singapore.<br/><br/>This place gave me a greater appreciation of the people their art and customs.<br/><br/>If you're interested in local history, put this on your list."
Khin Q,366,Oct 2016,December 2015,50,Fascinating museum,"Even for locals.  The Peranakan history is rich, colourful and interesting and you get to read about Peranakan who had played an important role in Singapore's history and development."
Rod Valenta,85,Sep 2016,September 2016,40,Intricate Needlework,"Visiting this museum was a highlight of my visit to Singapore - luckily I saw an advertisement on the back of a bus that enticed me in!<br/>The building itself is just beautiful, and houses displays of the Peranakan people's culture, art, and every day life objects. I found it fascinating.<br/>There are 9 galleries over three levels covering everything from origins, food &amp; feasting, language &amp; fashion, religion, weddings and public life. There is a lift, but the stairwell is beautiful.<br/>Until the end of March 2017 there is a special exhibition of Nyonya needlework which is the most amazing display of intricate embroidery and beadwork. Some of the works were from the permanent display, while others were on loan, and they were all incredible and well worth seeing. The colours and lustre of the silk threads were beautiful."
Allyjet,69,Sep 2016,November 2015,40,Interesting museum that gives good insight in local culture and Heritage,"Took my parents to see this museum. Was very nice and informative. I had heard of Peranakan of course, but did not quite catch it until I visited this museum. Beautiful building and cute little giftshop. The small coffeebar is too expensive and does not have much to chose from unfortunately."
lena975,92,Sep 2016,August 2016,50,A view into the fascinating Peranakan life!,"As a Peranakan myself, this museum helped me to understand a lot about the Peranakan culture, way of life, food, customs, etc. Some of the things I've been doing or eating or saying are so in-built in me that I did not give a thought to how they came about or what it's real function is for - this museum gave me more insight into my own culture!"
EaglevisionLowe,278,Sep 2016,October 2015,50,Visit with fellow Rotarians,Excellent museum collection of Straits Chinese artifacts showcasing the history and living culture of these early residents of Singapore and Malaysia.
Susan R,30,Sep 2016,September 2016,50,A historical cultural reference,"Housed in a old school building with terraces &amp; shutters beautifully presented glimpse into a culture that was old Singapore.loved the beadwork,embroidery, jewellery."
Alexvonw,179,Sep 2016,March 2016,50,What Singapore is really,"Trying to actually nail down Singaporean culture is quite difficult but this museum does quite a good job explaining Peranakan culture which is arguably the real 'Singaporean culture'. I wouldn't recommend it for kids but students and adults will find it engaging for an hour or two as there are old artefacts and stories, plus contemporary displays."
Tracey K,49,Sep 2016,November 2015,50,Interesting museum,This is my favourite of all the museums here in Singapore.  It is not too big and it is really well laid out.  It's a lovely building too.
markrabjohns,275,Sep 2016,September 2016,40,Interesting history of Straits Chinese,"We spent an enjoyable hour and a half in this beautifully restored Chinese school building, learning about the heritage, culture and tradition of the Peranakan people's in the South East Asia region. <br/><br/>Educational and interesting. Well worth a visit."
Yvonne C,71,Sep 2016,November 2015,40,Great insight into Straits Chinese culture,"Despite being such a small and relatively young country, I applaud Singapore's efforts at building its cultural hubs - and the Peranakan Museum is one of them. Peranakan is a word used to refer to Straits Chinese Singaporeans/Malaysians - essentially Chinese people who have adopted Malay customs through intermarriage or just by culture assimilation (given that this area of Malaya/Indonesia tend to be primarily Javanese/Malay in ethnicity). It's a great way to see how these cultures have assimilated and for tourists to understand that race can be a fluid concept for us here in this part of the world. Highly recommended."
smiley98,37,Sep 2016,September 2016,50,A little gem in Singapore,This museum is a little gem.   I took part in a small guided tour which was very interesting and informative.   There are several interactive areas and would be interesting to children too   The exhibits are carefully displayed and it is interesting to follow that period of history.   A great couples of hours spent in the Museum Highly recommended
Stephanie N,185,Sep 2016,August 2016,40,Very Interesting Full of History,"Fantastic museum full of so much information and history. I really enjoyed learning about their culture and customs. There are about 3 levels showing life, history, needlework, home life, marriage and death. There are interactive sections for kids including craft. For $10 it is excellent value. It is easy to get to via public transport. They have clean bathroom facilities as well. Air conditioning gets a bit cold so bring a jumper."
Suthatta S,90,Sep 2016,September 2016,50,Love this place! ,Great presentation helps us to learn more about Peranakan :) The fees is only S$10 for foreigner adult! Dun miss the needle workshop~ it is impressive! What a handicraft project and working hours!
Greg L,"1,013",Sep 2016,September 2016,50,Must visit ,Fascinating on history and how weddings were so important.  Be sure to get the free tour guide. Lots of info she shared with our group. Well done museum and good price
AugustoMonteverdi,169,Sep 2016,August 2016,30,"Ambitious, but Misses the Mark","The museum made a valiant attempt to define ""peranakan"" in a broad, general, and almost literal term; however, the message seems to shift as you make your way through the galleries.  In the end, I find the original message and definition that were offered when you enter the museum have been undermined completely.<br/><br/>I understand the desire to expand the definition of peranakan to include the different ethnic groups and to present a harmonious and wholesome view of the heritage of Singapore that reflects the cultural make up of today's Singapore.  I suppose that is the purpose of the series of large photographs of peranakan Singaporeans of different ages, most of them credited with a pretentious and/or ambiguous statement about what it means to be peranakan.  It was almost a breath of fresh air when I came to the photograph of a man credited with saying he does not ""feel""  peranakan; he just feels--or something to that effect.<br/><br/>Beyond the first galleries, the exhibits limited their focus completely to the Chinese peranakan, specifically the Hokkien (Fujian) peranakan--probably the predominant peranakan group in Singapore.  While it was interesting to see objects in the exhibit--wedding and funerary objects, clothing, dinner ware--I kept thinking about the central theme presented in the first gallery:  What is a peranakan?   I do not think those objects are what make one a Hokkien peranakan, let alone a general peranakan.  <br/><br/>Ultimately for me, the lack of exploration of the ""why's"" --to use a simple example:  Why did a young Fujianese woman suddenly decide that it was a good idea to wear sarong and kebaya?--makes the experience feel utterly incomplete and superficial."
Helen M,13,Sep 2016,July 2016,50,Wonderful display of Singapore's history,I was lucky enough to catch the Nyonya Needlework exhibition and it was amazing. This intimate museum shows the colourful daily lives of the Peranakan culture.
Coral M,14,Aug 2016,August 2016,50,A Look into Singapore's Interesting Heritage,"We were fortunate to arrive just before 2 pm and joined a tour led by Joan. What a wonderful guide, a forth generation Peranakan who led us through how the original local women formed partnerships with sailors and traders from mainly China and India forming the unique culture called Pernanakan. Over three floors of interesting exhibits. A wonderful experience."
Roseocean,81,Aug 2016,September 2015,50,History at its finest.,"To understand the word Peranakan you need to come see how the two cultures became one.  The traditions both shared were very well married into the people that we now use one word to describe. The dress, furniture, and lifestyle are visible and each has a fantastic explanation of why things are  the way we now see. The beliefs system and values carried the traditions that help us understand the culture. If you love history this is a place for you."
Dan M,12,Aug 2016,August 2016,50,This museum is worth visiting,Exquisite and fascinating items presented beautifully to provide a wonderful glimpse into the past lives of the Peranakans.
diannebateman770,43,Aug 2016,August 2016,50,Peranakan Museum,"Just do it!  If you like finding out how a civilisation grew out of the melting pot.  Take a look at his museum, I thought it was great"
Laura B,24,Aug 2016,August 2016,50,Interesting place with tons of stories!,"A really lovely museum.  This place tells you all about the history of Peranakan people and their life.  I didn't know much about the subject before but this museum makes it really easy to understand.  It is understated but informative and interesting. <br/><br/>I loved the embroidery exhibition, and also the marriage exhibition.  The addition of visual aids such as videos was really good.  <br/><br/>I would definitely recommend a visit here."
perrin99,131,Aug 2016,August 2016,40,Small museum housed in beautiful buidilng,Great insights into the Peranakan history.  Wonderful way to spend the afternoon.  The guided tour in english was included in the price of out tickets.
Pippilotta111,32,Aug 2016,August 2016,50,Beautiful museum,"The museum is housed in a beautiful building inside as well as outside. There was an exhibition of the embroideries of the Peranakan women and I have never seen anything like it. These women were real artists and they paint with beads and silk. The colour combinations are extraordinay and their expertise is amazing. All aspects of their life are represented in the museum like religion, marriage, cooking and furniture. These women had a style of their own and were educated as well and they loved beautiful objects. There is also a good shop next to the museum with lovely books."
ToleTravellers,59,Aug 2016,August 2016,40,Interesting history museum housed in a beautiful colonial building,"An excellent introduction into the history and culture of the Peranakan people. Our guide was knowledgeable, passionate interesting and engaging. She explained the history through the significant displays and artifacts. We were fortunate to visit during the Nonya Embroidery and Beadwork exhibition."
roadtrippernineteen,256,Aug 2016,August 2016,50,Gorgeous Museum full of straits history,Ensure you do the tour! It's a lovely museum seeped in history. Walking around without the tour one must read the signs to appreciate the nonya peranakan culture.
Levinia C,34,Aug 2016,August 2016,50,"Beautiful beading and needle work, well worth a visit and easy to get to",Visited this museum for the first time today. Don't know why I've not been before. Like all museums very reasonable entry fee and very cheap for seniors.<br/>If you do come pick u the wheel at the entry desk and you can take impression from presses at many of the exhibits. Life to the top and walk down. Set aside 2 hours. You can rush round in less and send more.
SimoneSMC,77,Aug 2016,July 2016,40,Fascinating museum,"A small cute museum tucked in a small lane called Armenian Street near the Hill Street fire station. I'll recommend that you visit if you're in town for a few days and want to know about the history of the Straits Chinese in the south east Asian region. Prior to the British colony days, Singapore was already an important port of call for international traders including the Chinese. The intermarriage between the indigenous peoples with the Chinese and even Indians (perhaps less represented in SG mainstream media) produced the Straits Chinese and peranakans.<br/><br/>I stayed two hours here in all. The artifacts are not as many as I'd thought would be collected so I'm somewhat disappointed. I think the important facet of peranakan food could have been better displayed and presented. The display for the prominent peranakan VIPs was also awkwardly done up, with information panels all over the place and lacking in pictures. I had to crane my neck to read. If space is a premium the curators could use multi media to tell us a more coherent story. <br/><br/>Nevertheless if you're just looking to while away a hot afternoon and you've visited the bigger museums, this one could still be intriguing."
Samatswindn,42,Jul 2016,July 2016,50,A wonderful cultural experience...,"This museum is not large, but is on 3 floors (with lifts).   It is a presentation of the Peranakan culture, exhibiting antique homewares and the beautiful beadwork of the women; work so delicate that one wonders if it had caused them blindness.  On previous visits I was unaware of this little gem, but am so glad that I found it this time."
Monica K,6,Jul 2016,June 2016,50,Must see to understand the Peranakans,"I love visiting this museum because of the rich mix of antiques. They are all so beautifully crafted with stories behind it. If you are looking for beauty, hereit is."
M Nowell,25,Jul 2016,December 2015,40,Small but Interesting Museum,"We happened upon the Peranakan Museum. As foreigners, it was an introduction to an entirely new culture, which was fascinating. Even though the museum is a bit out-dated in most of its exhibits, it is pleasant to wander through and definitely a great introduction to Peranakan history."
Z K,26,Jul 2016,April 2016,40,Interesting aspect of Singapore history,"This small museum holds some interesting displays showing the history and culture of the Peranakan people - the original settlers who intermarried with the locals in Singapore. They are a diverse population because the settlers came from a range of places, China, India and the ME included. <br/>I would recommend taking the tour which is run by volunteers, to make better sense of the displays. Then I would recommend having a Peranakan meal to complete the experience!"
JulieLimSY,157,Jul 2016,July 2016,40,Good,"It was a well spent one and a half hours for me.  Really interesting exhibits on the life and culture of the Peranakans.  Free admission for Singaporeans and PRs.  <br/><br/>I particularly liked the exhibits on Peranakan weddings, and also the barrister wigs of both Mr and Mrs Lee Kuan Yew that were on display. <br/><br/>I paid $4 for entry to the special exhibition on Peranakan beadwork which was so worth it as that took up about one third of the exhibition in the whole museum.  <br/><br/>A must see for tourists and Singaporeans."
whatu1,463,Jul 2016,December 2015,40,Many familiar local faces spotted,Many children enjoy walking around the museum to stamp on their visitor card while the adults get to view the many artefacts contributed by prominent Peranakans.
kim buay p,"7,425",Jul 2016,June 2016,50,Very pretty new handicrafts from Penang and Indonesia,There is a new section showing the Peranakan culture from Penang and Indonesia which is definitely worth a visit.<br/>It is just amazing and admirable to see all the intricate details in the Peranakan clothings which was sewn by hands long ago.<br/>The amount of exhibits is just sufficient to be enjoyed on one visit without feeling overwhelmed.
Jason G,51,Jul 2016,April 2016,40,I didn't know what Peranakan meant when I visited.  Now I know!,As a US traveler I knew next to noting about Peranakan culture and history and now have an appreciation for an important part of Singaporean culture.  The exhibits are beautiful and there are a lot of them but I didn't feel like I needed more than an hour or two to follow along on the tour and view the displays.
SingaporeSuzie007,84,Jul 2016,May 2016,30,Small and definitely geared toward adults,"I visited with my husband on a weekday afternoon -  it was my birthday and we came after lunch.  I was glad our boys weren't with us.  They did have some hands-on exhibits for kids, but they were all broken, stolen or missing.  It was mostly cases of things to look at with long explanations on placards.  As an adult, that's what I expect from a 'museum'.  But this is not for kids.<br/><br/>It's a small  museum - especially given that, I've never seen so many security guards.  Not even at the British Museum or the V&amp;A.  It's a bit off-putting to have them follow you around and hover over you.  Everything's in glass cases; it's not like we were going to lift the exhibits.    <br/><br/>Even for adults, it's pretty dry.  I do feel like I have a better understanding of some of the aspects of Peranakan art and life in the early 20th century.  But we spent about an hour and a half there and I didn't feel like I needed much more time.  There's not much interactive and even the descriptions are dull.<br/><br/>I've seen what the creative staff here in Singapore can do at places like the Aquarium - it's clear they hired a staff with a very different approach to create the displays here, and it's sad.  We did not partake of the guided tour as we came late and had limited time.  We did overhear part of it and it did sound like it would brighten the experience and breathe a bit of life into the learning. <br/><br/>The gift shop is ridiculously overpriced.  Stuff there is pricier than the exact same things in Orchard or Tanglin.  The one thing we didn't get to do was eat.  I may return to try some of their authentic Peranakan specialties."
Epiphyte1,75,Jul 2016,July 2016,40,Learn the native culture of Singapore and surrounding area,I was fascinated by the intricate detail that created silkthread and beadwork art. Incredibly beautiful pieces on display from tapestries to beaded shoes. The home exhibit with furnishings of  peranakan families and their traditions is also an excellent display.
Patti B,94,Jul 2016,July 2016,50,Beautiful and well presented,"This museum is small and well laid out.  The pieces on display are stunning, the handwork involved must be seen to do it justice.  You can spend hours in the place or quickly go through, but for folks who appreciate handmade articles of clothing, shoes, purses, bed spreads and beading, it may well take hours.<br/><br/>The little shoppe which sells souvenirs is expensive.  Enjoy."
hannahsholmes,39,Jul 2016,June 2016,30,Needle point,"Pop in here to get out of the heat and cool off.  Cost $10.  There was a needlework display going on.  Interesting for my sister, okay for me as I do not do needlework."
BrotherDragon,170,Jul 2016,July 2016,50,Of millions of minuscule beads and intricate embroidery,"The Peranakan Museum is one of my favourite museums in Singapore though it is comparatively smaller than the other museums here. Reason being it showcases quality stuff of the Peranakan community, which is fast disappearing due to the effects of modernisation.<br/><br/>Just a short word about the Peranakan community for those unfamiliar with this sub-cultural group, who are found mainly in Singapore, Malaysia, Indonesia and Thailand. I quote from Wikipedia: ""Peranakan Chinese or Straits-born Chinese are the descendants of Chinese immigrants who came to the Malay archipelago including British Malaya (now Peninsular Malaysia and Singapore, where they are also referred to as Baba-Nyonya) and Dutch East Indies (now Indonesia; where they're also referred as Kiau-Seng) between the 15th and 17th centuries.<br/><br/>""While the term Peranakan is most commonly used to refer to those of Chinese descent also known as Straits Chinese (named after the Straits Settlements; 土生華人 in Chinese; Tionghoa-Selat or Tionghoa Peranakan in Indonesian; Phuket Baba among Thais in Phuket, Thailand), there are also other, comparatively smaller Peranakan communities, such as Indian Hindu Peranakans (Chitty), Arab/Indian Muslim Peranakans (Jawi Pekan) (Jawi being the Javanised Arabic script, Pekan a colloquial contraction of Peranakan) and Eurasian Peranakans (Kristang = Christians of Portuguese and Asian ancestry). The group has parallels to the Cambodian Hokkien, who are descendants of Hoklo Chinese, and the Pashu of Myanmar, a Burmese word for the Peranakan or Straits Chinese who have settled in Myanmar. They maintained their culture partially despite their native language gradually disappearing a few generations after settlement.""<br/><br/>The Peranakan Museum has very good exhibits of artefacts that give a good representation of what Peranakan life was like during its heyday - from the kitchen to the bedroom, wedding to funeral, dress and customs. <br/><br/>Currently on show is an exhibition of beadwork and embroidery. They are simply impressive. Besides using multi-coloured silk and gold threads to embroider table cloths, handkerchiefs, wedding banners, shoes, handbags, table runners and so on, their women, who are called ""nyonyas"" use colourful minuscule glass beads (the best I am told were from Venice, Italy and the tinier the beads the better the pieces will be regarded, especially by demanding mothers and mother-in-laws) to richly embellish their handiworks. Many hours of painstaking work done by the nyonyas have produced the exquisite pieces now on display at the museum. They have to be seen to be fully appreciated and marvelled at. <br/><br/>*I have personally witnessed the stringing of the tiny glass beads to embroider women shoe tops called kasut manek-manek by my late aunts and mother to know how much skill, work and time is involved.<br/><br/>The exhibition ends on 26 March 2017.<br/>Address: 39 Armenian Street<br/>Opening hours: 10 am to 7 pm daily, on Friday it opens till 9 pm."
GauravThakur88,2,Jul 2016,August 2015,40,good experience,Good place to visit once in a while know about history and culture .<br/>Just the right place if you want to imagine or write stories .
Ruairi O,128,Jun 2016,June 2016,50,Excellent insight into Singapore's multicultural background,"Lovely museum, fabulous building. It focuses on the peranakan (families with a Malay mother and foreign father), their lives, beliefs, roles in Singapore society and history. We arrived in the afternoon just as a free English-language guided tour was starting (thank you, Robert), which was excellent and then left time to back round and see other areas or revisit especially interesting exhibits."
HokieGirl1999,13,Jun 2016,June 2016,20,Too crowded,I really wanted to see this museum but it was packed with tour groups. There was absolutely no way to see any of the exhibits and the mouse of the children was distracting.  Left after about 15 minutes. Very disappointing
Sue J,98,Jun 2016,June 2016,50,Really interesting museum in beautiful building,This museum provides a fascinating insight into the lifestyle of the Peranakan people. The wedding displays are particularly interesting
Bearie241,130,Jun 2016,June 2016,40,Good place to learn about Baba Culture,This is a place that is fully packed with the objects showing the unique Peranakan culture in Singapore. Worth a half day visit.
cazza13_13,43,Jun 2016,March 2016,50,interesting step into history,I thought this would be a quick trip through this museum - boy was I wrong! I found the exhibits fascinating and a real insight into the Peranakan people. Well worth the time spent there and I will be going back to see what I missed the first time
Wai Meng Y,272,Jun 2016,June 2016,30,Informative and thorough,"I have not been to this museum before, and since Singaporeans get to visit museums for free, why not bring my family to learn a bit about one aspect of Singapore culture.<br/><br/>The building was formerly Tao Nan School, and was refurbished extensively to become the Peranakan Museum. There are three storeys of exhibits, showing how the Peranakans are widespread not just in Singapore, but also in the region, their culture, food, architecture and so on. Many Peranakans have made significant contributions to the communities they live in, and many aspects of their culture are a fusion of the Chinese and Malay cultures. Because most of them are wealthy, the possessions they have highlight their wealth very well. For example, the porcelain wares they use (and give away in marriages), the exquisite furniture and their decorative elements, are just two examples.<br/><br/>Worth visiting to understand the Peranakan culture, an aspect of Singapore diversity in early and modern days."
ukare4me,127,Jun 2016,October 2015,40,Best museum of Singapore,Of all the museums I ve visited in Singapore it is the best . it has a larger collection and atleast can be qualified as a Museum.
moniker11,438,Jun 2016,June 2016,30,Interesting information - uninteresting set up,"This museum is laid out in  a very old-fashioned way and doesn't have much in the way of interactive displays or variations in presentations. Nevertheless, the topic is fascinating if you have an interest in history and ethno-history."
Travellingraewyn,53,Jun 2016,June 2016,40,Well presented cultural history museum,"An interesting museum for those curious about Peranakan culture and their contribution to Singapore's development.  Exhibits had plenty of audio stops as well as information boards in all key languages.  The galleries are arranged in an easy flowing layout over 3 floors, in a lovely old colonial building.  Touching of  many of the pieces is encouraged and allowed.  We easily covered the exhibition in a couple of hours, reading most panels.  Guided tours also available.  Keep an eye open for the bronze statue of a cat on the entrance stairs.  A lovely tribute to a former stray adopted by the museum."
FanThomas2016,53,Jun 2016,June 2016,50,Great insight into a unique culture,This museum is a must for anybody slightly interested in philanthropy and history. It explains a lot and showcases a short but intense time of typical and unique Singaporean culture. An eye opener and another proof how perfectly organised Singapore treats its treasures.
Thorbourne62,236,Jun 2016,July 2015,40,Must visit if you are interested in the history of Singapore.,The Peranakan history is Singapore's history. Great information and examples of Peranakan furniture and ceramics. The personal history of Peranakan families really makes for some interesting reading. Worth visiting.
Kirilinka,152,May 2016,May 2016,40,Museum of Unique Culture,"This is a place of must visit. Most tourists come to SGP and watch sights, but they should know more about the history of this amazing city-state. And Peranakan Museum is one of such places to visit to know more about the Chinese who came to this place and formed a new culture together with the inhabitants. <br/>Arts, crafts, designs, history and culture of Baba and Nyonya, i.e. Peranakan is highlighted in the Museum. Recommended."
Rick M,26,May 2016,May 2016,50,Few hours of SG history,"Wandered in not knowing what to expect. A very reasonably priced attraction. Took the English guided tour which was fun, and even if I missed something i was able to continue to wander around and fill in the gaps. Great way to get a chronological and cultural perspective of Singapore history. Really helped understand Singapore. I was alone so it was a perfect way to spend some time and take in what interested me, at my own pace."
Traveller_Green037,149,May 2016,May 2016,40,History Repeats,This is a museum of how the mix between the locals and the invaders integrated.  Reminded myself of Mexico and other places how the cultures mix and carry some of the traditions of all the cultures that become part of the family.
Nicky J,52,May 2016,May 2016,50,Wonderful cultural experience ,If you visit Singapore then this museum a must see....you are shown just what makes up a Singaporean the exhibits take you back to how races of people's from indochina and Asia came together in this wonderful place.<br/>I recommend the free guided tour at 11.00 and 14.00 our guide was brilliant she brought the exhibits to life.......
samtan71,133,May 2016,May 2016,40,Nice Museum,A very good effort by the donors who made this museum a reality. It may be a small museum but it has the essential exhibits and activities to engage the young and old with Singapore's unique ethnic group.
MelbourneJade,164,May 2016,May 2016,50,Wonderful insight into Peranakan life,"My husband and I visited this museum and found it very informative. The museum is over 3 floors and there were many photos and displays. The history of Peranakan is explained in great detail and there were many displays of clothes, chinaware, furniture etc."
BarryKeane301,37,May 2016,August 2015,40,Singapore History,We visited the museum as part of our list of places to see. It gives a wonderful perspective of early life in Singapore and the part the Peranakans played in Singapore's development
BlueCupboard,80,May 2016,December 2015,40,Interesting Visit ,I have a particular interest in Peranakan culture and history so loved visiting this museum and viewing the lovely ceramics and fabrics traditionally associated with the Peranakan people. I really wish I'd gone for a guided tour though as although there are notes by the exhibits I think I would have gained more from a guide explaining the background to some of the pieces. I'll just have to go back again!
liming,226,May 2016,February 2016,50,Fascinating Museum,"I have a love of antiques and decorative arts and found the Peranakan Museum a real treat. We waited 10 minutes for the organized tour to begin and glad we did. A very knowledgeable French woman took us through the museum explain the culture and background of the Peranakans. Beautiful examples of porcelain, textiles, clothing, furnishings and more. A real eye opener on the distinct decorative arts embraced by the Peranakan people."
Mad1154Mac,178,May 2016,October 2015,50,peranakan culture,"Peranakan cultures are exhibited in this museum, a unique and colourful culture that is readily identified by sourthern chinese."
Pavitralrao,173,Apr 2016,April 2016,50,For all you culture vultures,"We went to the  Peranakan museum  because we wanted our two boys to learn about the Singapore culture and its people.  It was a short cab ride to the museum.  The museum itself is in a beautiful old Singapore style , and we definitely got what we were searching for in the museum  The entrance fee is SD$6, and here is the best part: it comes with an hour long guided tour of the museum. Our guide was exceptional, and my boys came out of the museum learning something new!  Isn't that what museums are for? Love it.  Definitely would do this museum if you have some extra time, and feel like you could use some cultural tour of this amazing country."
Bening M,76,Apr 2016,April 2016,40,I enjoy the experience,"I visit this museum just out of curiosity. Luckily, the timing was just nice because there was a free tour with the guide. The guide showed us the prominent collection and gave a very clear explanation about the Peranakan culture. The food, the marriage, the religion, including the death. <br/><br/>This museum did not have huge amount of collection, it will not take soooo muuuuch time to explore and learn things in this museum."
Rita0001,86,Apr 2016,March 2016,50,Search this Place Out:  I Really Helps One Understand Singapore,"This is not a place that shows up on many travel searches but a ex-pat friend of mine recommended it and so we went.  What a good decision that was. <br/><br/> Peranakan is defined as a native-born person with mixed racial ancestry.  What a delight to see that viewed as a source of pride rather than a struggle with ethnicity and diversity..  It is a true celebration of Singapore culture...warts and all.  The displays are vivid enough that I believe children over the age of 8 would enjoy this.  Even though the museum is not particularly large, allow at least two so you have time to learn the fine point of the various displays."
Silviani Sri R,199,Apr 2016,April 2016,40,Good ,"Now I understand the different between City/jawi/hokian. Peranakan not only Chinese-Malay, but also Hindi or Indian Moslem. The collections only about Chinese-Malay heritage. No Hindi or Jawi Collection"
sriram2016,69,Apr 2016,May 2015,50,historical,this place tells us about the history and life of the pernakans how they performed rituals festivals and their culture
NinaAsia,435,Apr 2016,April 2016,30,If you are genuinely interested in Peranakan culture,"Since the last time I visited the museum, I noticed that they had made some changes. <br/><br/>For me, the biggest attraction about this place is the Nonya handicraft but very often, I find that the lighting is too dim for visitors to appreciate the fine beadwork. <br/><br/>In addition, some exhibits were not in working order. So that was kind of disappointing for those who wished to listen to a typical conversation by a Nonya.<br/><br/>I wish they had more about the music and dance the Peranakans enjoyed."
